"obsid","xid","dist_pc","filter","wave","model_jy","star_jy","chi_star","ra_obs","de_obs"
1342243231,"HD 70313",50.42864346949067,"PACS100",100,0.129435,0.00345962,21.2428,125.95192755941312,53.219377774936994
1342243231,"HD 70313",50.42864346949067,"PACS70",70,0.149977,0.00700635,,125.95192755941312,53.219377774936994
1342243384,"HD 71722",69.44444444444444,"PACS100",100,0.116706,0.00173864,30.5693,126.60481047092188,-52.807490087291804
1342243384,"HD 71722",69.44444444444444,"PACS70",70,0.135798,0.00353089,,126.60481047092188,-52.807490087291804
1342244280,"HD 72687",44.228217602830604,"PACS100",100,0.00250925,0.000889332,,128.31391430367051,-29.956527217685814
1342244280,"HD 72687",44.228217602830604,"PACS70",70,0.00444927,0.00180341,4.35863,128.31391430367051,-29.956527217685814
1342254577,"* 50 Cnc",53.96654074473826,"PACS100",100,0.0153055,0.00231707,,131.73317927709456,12.109771011804678
1342254577,"* 50 Cnc",53.96654074473826,"PACS70",70,0.0252518,0.00471975,22.0219,131.73317927709456,12.109771011804678
1342253474,"HR 3651",99.30486593843098,"PACS100",100,0.0378679,0.00142286,21.5292,138.05348764785492,3.8669619363428644
1342253474,"HR 3651",99.30486593843098,"PACS70",70,0.0525408,0.00289342,,138.05348764785492,3.8669619363428644
1342252994,"HR 3721",81.9672131147541,"PACS100",100,0.0294367,0.00167641,19.0366,139.3644705747588,-74.73446171939423
1342252994,"HR 3721",81.9672131147541,"PACS70",70,0.0562151,0.00340673,,139.3644705747588,-74.73446171939423
1342252963,"HD 85301",33.344448149383126,"PACS100",100,0.034061,0.00157498,18.733,148.0687005337342,49.19053836156428
1342252963,"HD 85301",33.344448149383126,"PACS70",70,0.0434582,0.00319283,,148.0687005337342,49.19053836156428
1342255595,"HD 90905",31.525851197982348,"PACS100",100,0.0180966,0.00256004,12.0115,157.4254073681239,1.4906762002271015
1342255595,"HD 90905",31.525851197982348,"PACS70",70,0.024281,0.00519279,,157.4254073681239,1.4906762002271015
1342243382,"HD 92536",145.1378809869376,"PACS100",100,0.00624478,0.000880898,,159.84499807694553,-64.11175352062484
1342243382,"HD 92536",145.1378809869376,"PACS70",70,0.0113107,0.00180018,12.2491,159.84499807694553,-64.11175352062484
1342243380,"HD 93738",154.85629335976213,"PACS100",100,0.00110434,0.000956495,,161.97289395601703,-64.26279153729216
1342243380,"HD 93738",154.85629335976213,"PACS70",70,0.00245205,0.00194117,0.672704,161.97289395601703,-64.26279153729216
1342255414,"HD 98673",80.84074373484236,"PACS100",100,0.00941112,0.00151396,2.29703,170.45498617147277,57.074875069907435
1342255414,"HD 98673",80.84074373484236,"PACS70",70,0.0158283,0.00308712,,170.45498617147277,57.074875069907435
1342243342,"HD 104860",45.00450045004501,"PACS100",100,0.278223,0.0010396,26.0135,181.14006105650247,66.33676273568946
1342243342,"HD 104860",45.00450045004501,"PACS70",70,0.19401,0.00210942,,181.14006105650247,66.33676273568946
1342262371,"* eta Cru",19.755037534571315,"PACS100",100,0.744054,0.0198905,10.4692,181.72069978195444,-64.61386485681044
1342262371,"* eta Cru",19.755037534571315,"PACS70",70,0.629007,0.0404314,6.97724,181.72069978195444,-64.61386485681044
1342262365,"HD 106906",92.08103130755065,"PACS100",100,0.156,0.000839541,31.2912,184.4713776042716,-55.97557188018424
1342262365,"HD 106906",92.08103130755065,"PACS70",70,0.214944,0.0017103,,184.4713776042716,-55.97557188018424
1342225326,"* q02 Eri",62.034739454094286,"PACS100",100,0.395124,0.00407492,29.0935,26.526785070823035,-53.521844134950264
1342225326,"* q02 Eri",62.034739454094286,"PACS70",70,0.376076,0.008281,31.7959,26.526785070823035,-53.521844134950264
1342261984,"HD 110058",129.9849217490771,"PACS100",100,0.223626,0.000388182,36.0041,189.9423182073348,-49.198818634121615
1342261984,"HD 110058",129.9849217490771,"PACS70",70,0.372177,0.000786478,,189.9423182073348,-49.198818634121615
1342243344,"HD 113337",36.88675765400222,"PACS100",100,0.19315,0.00396415,,195.4442135157103,63.61031129444652
1342243344,"HD 113337",36.88675765400222,"PACS70",70,0.177052,0.00804577,28.793,195.4442135157103,63.61031129444652
1342227026,"HD 113766",122.54901960784314,"PACS100",100,0.218489,0.00116239,37.7232,196.64861940966932,-46.033896259720045
1342227026,"HD 113766",122.54901960784314,"PACS70",70,0.39351,0.00234238,37.172,196.64861940966932,-46.033896259720045
1342227026,"HD 113766",122.54901960784314,"PACS100",100,0.218489,0.00116239,37.7232,196.64861347787178,-46.03389872256719
1342227026,"HD 113766",122.54901960784314,"PACS70",70,0.39351,0.00234238,37.172,196.64861347787178,-46.03389872256719
1342261978,"HD 114082",95.65075994528776,"PACS100",100,0.253163,0.000542214,28.1863,197.3171773712694,-60.3084211949073
1342261978,"HD 114082",95.65075994528776,"PACS70",70,0.362007,0.00110281,,197.3171773712694,-60.3084211949073
1342224383,"V* BD Phe",77.1604938271605,"PACS100",100,0.0580938,0.00284789,21.1356,27.726572425082907,-50.20614899865726
1342224383,"V* BD Phe",77.1604938271605,"PACS70",70,0.0567445,0.00575368,,27.726572425082907,-50.20614899865726
1342261976,"HD 115600",110.49723756906076,"PACS100",100,0.136919,0.000461398,23.2843,199.83118645684618,-59.47241118326078
1342261976,"HD 115600",110.49723756906076,"PACS70",70,0.20726,0.00093905,,199.83118645684618,-59.47241118326078
1342249958,"LTT 5300",15.654351909830932,"PACS100",100,0.0205506,0.00447008,7.19142,205.2682568365424,-34.46474007407408
1342249958,"LTT 5300",15.654351909830932,"PACS70",70,0.0312582,0.00906327,,205.2682568365424,-34.46474007407408
1342262475,"HD 121617",128.2051282051282,"PACS100",100,0.972236,0.000526367,39.2599,209.4212071818403,-47.00959774411882
1342262475,"HD 121617",128.2051282051282,"PACS70",70,1.47345,0.00107641,,209.4212071818403,-47.00959774411882
1342250083,"HD 125283",73.47538574577517,"PACS100",100,0.00472938,0.00192358,,214.8492894184601,-37.00305020666001
1342250083,"HD 125283",73.47538574577517,"PACS70",70,0.00885498,0.00393619,7.29898,214.8492894184601,-37.00305020666001
1342250287,"HD 126135",165.01650165016503,"PACS100",100,0.00339923,0.0005713,,216.1828849697536,-40.755237071668915
1342250287,"HD 126135",165.01650165016503,"PACS70",70,0.00609169,0.00115968,4.58487,216.1828849697536,-40.755237071668915
1342243346,"HD 127821",31.786395422759057,"PACS100",100,0.44976,0.00392761,,217.69061617967188,63.18581908819548
1342243346,"HD 127821",31.786395422759057,"PACS70",70,0.356925,0.00797626,25.1949,217.69061617967188,63.18581908819548
1342249879,"HR 5449",147.49262536873155,"PACS100",100,0.00280053,0.00150781,,219.18377605842355,-40.21165903333225
1342249879,"HR 5449",147.49262536873155,"PACS70",70,0.00529105,0.00303518,2.77643,219.18377605842355,-40.21165903333225
1342224363,"HD 128311",16.5016501650165,"PACS100",100,0.0264128,0.00359845,,219.00300559291455,9.74571456713945
1342224363,"HD 128311",16.5016501650165,"PACS70",70,0.0233395,0.00729759,5.81682,219.00300559291455,9.74571456713945
1342225304,"HD 131488",,"PACS100",100,0.332024,0.000291564,36.9959,223.78337456135367,-41.12046092978931
1342225304,"HD 131488",,"PACS70",70,0.429131,0.000595184,,223.78337456135367,-41.12046092978931
1342250870,"HR 5579",162.60162601626016,"PACS100",100,0.00386725,0.000766782,,224.80794028011272,-37.88130531437489
1342250870,"HR 5579",162.60162601626016,"PACS70",70,0.00735053,0.00156443,6.08233,224.80794028011272,-37.88130531437489
1342250866,"HD 136246",131.57894736842107,"PACS100",100,0.00593685,0.000673763,11.0133,230.13081061356093,-28.287207863329986
1342250866,"HD 136246",131.57894736842107,"PACS70",70,0.00880237,0.00136775,,230.13081061356093,-28.287207863329986
1342261293,"HD 136482",136.23978201634878,"PACS100",100,0.0084379,0.000714861,4.81541,230.54680724622142,-37.63570764928063
1342261293,"HD 136482",136.23978201634878,"PACS70",70,0.0146516,0.00145958,,230.54680724622142,-37.63570764928063
1342252849,"HD 138965",78.08534728458206,"PACS100",100,0.528823,0.0012329,30.6917,235.0477150358548,-70.2280798426816
1342252849,"HD 138965",78.08534728458206,"PACS70",70,0.534801,0.00252433,,235.0477150358548,-70.2280798426816
1342250862,"HD 141378",54.02485143165856,"PACS100",100,0.156929,0.0033685,20.4054,237.23654714371037,-3.8184849412494457
1342250862,"HD 141378",54.02485143165856,"PACS70",70,0.172181,0.00681621,,237.23654714371037,-3.8184849412494457
1342243378,"HD 142139",69.76322361903699,"PACS100",100,0.0130136,0.00225406,,239.02436180820354,-60.48273780929621
1342243378,"HD 142139",69.76322361903699,"PACS70",70,0.0214331,0.00459537,9.93753,239.02436180820354,-60.48273780929621
1342259787,"HD 145229",33.74194832758033,"PACS100",100,0.0538308,0.00165974,21.0555,242.3605772061438,11.574820428160649
1342259787,"HD 145229",33.74194832758033,"PACS70",70,0.0583068,0.00336548,,242.3605772061438,11.574820428160649
1342241410,"HD 145263",149.92503748125938,"PACS100",100,0.0372482,0.000279558,23.9274,242.72956089101356,-25.52277474257116
1342241410,"HD 145263",149.92503748125938,"PACS70",70,0.0692346,0.000570568,31.2662,242.72956089101356,-25.52277474257116
1342262217,"HR 6051",108.69565217391305,"PACS100",100,0.00683919,0.00105809,,243.62027822246924,-21.10774621090289
1342262217,"HR 6051",108.69565217391305,"PACS70",70,0.00944749,0.00216102,10.8159,243.62027822246924,-21.10774621090289
1342252843,"HD 153053",51.81347150259067,"PACS100",100,0.142311,0.00338407,31.879,255.0261150986177,-54.59743356009781
1342252843,"HD 153053",51.81347150259067,"PACS70",70,0.152267,0.00689606,,255.0261150986177,-54.59743356009781
1342224222,"HD 15407",49.37905834135743,"PACS100",100,0.0194309,0.00186174,19.3351,37.71153024654847,55.548097437323264
1342224222,"HD 15407",49.37905834135743,"PACS70",70,0.0406318,0.0037801,21.9827,37.71153024654847,55.548097437323264
1342261947,"HD 15745",67.88866259334691,"PACS100",100,0.368535,0.000965337,26.4483,38.232757690939195,37.33344812977195
1342261947,"HD 15745",67.88866259334691,"PACS70",70,0.490836,0.0019707,,38.232757690939195,37.33344812977195
1342252833,"HD 159170",48.1000481000481,"PACS100",100,0.0113904,0.00332112,,263.37420524415376,-5.745143582781911
1342252833,"HD 159170",48.1000481000481,"PACS70",70,0.0202575,0.00677384,12.282,263.37420524415376,-5.745143582781911
1342243792,"* pi. Ara",44.563279857397504,"PACS100",100,0.0559368,0.00462361,23.535,264.5226788805982,-54.50094851203495
1342243792,"* pi. Ara",44.563279857397504,"PACS70",70,0.0917364,0.00943237,,264.5226788805982,-54.50094851203495
1342231117,"* gam Oph",31.51591553734636,"PACS100",100,1.06502,0.0131157,32.2975,266.97308894659744,2.707029320179367
1342231117,"* gam Oph",31.51591553734636,"PACS70",70,1.21813,0.0268143,32.1844,266.97308894659744,2.707029320179367
1342261271,"HD 16743",58.004640371229705,"PACS100",100,0.364991,0.00171238,24.7538,39.781954534992906,-52.93462641647837
1342261271,"HD 16743",58.004640371229705,"PACS70",70,0.374247,0.00349343,,39.781954534992906,-52.93462641647837
1342222144,"HD 169666",51.59958720330238,"PACS100",100,0.00814376,0.00226328,4.7909,274.78373741184845,71.51797576666765
1342222144,"HD 169666",51.59958720330238,"PACS70",70,0.02041,0.00459729,6.73129,274.78373741184845,71.51797576666765
1342241398,"HR 6948",36.98224852071006,"PACS100",100,1.11427,0.00339524,15.9143,278.2542026104579,-39.892293063968516
1342241398,"HR 6948",36.98224852071006,"PACS70",70,0.791125,0.0069182,32.2536,278.2542026104579,-39.892293063968516
1342259360,"* eps02 Lyr D",49.164208456243855,"PACS100",100,0.0100683,0.0100683,,281.0957853211909,39.61303358925216
1342259360,"* eps02 Lyr D",49.164208456243855,"PACS70",70,0.0204603,0.0204603,-1.32618,281.0957853211909,39.61303358925216
1342225120,"* nu. Hor",50.45408678102926,"PACS100",100,0.155281,0.00434254,36.2352,42.25686604148338,-62.806429876387305
1342225120,"* nu. Hor",50.45408678102926,"PACS70",70,0.158479,0.00880198,35.0133,42.25686604148338,-62.806429876387305
1342231927,"HD 182681",69.93006993006993,"PACS100",100,0.461828,0.00208184,18.1251,291.73541495456686,-29.743391626340774
1342231927,"HD 182681",69.93006993006993,"PACS70",70,0.59161,0.00425569,31.4375,291.73541495456686,-29.743391626340774
1342241682,"LTT 7701",34.34065934065934,"PACS100",100,0.0133739,0.00200816,6.03824,292.4190683916473,-30.798651868076323
1342241682,"LTT 7701",34.34065934065934,"PACS70",70,0.0197416,0.00407481,,292.4190683916473,-30.798651868076323
1342231678,"* c Aql",61.19951040391677,"PACS100",100,0.0259763,0.00230515,15.5906,292.2541028792174,1.9503426661061958
1342231678,"* c Aql",61.19951040391677,"PACS70",70,0.0322699,0.00471116,19.6807,292.2541028792174,1.9503426661061958
1342243718,"* c Aql",61.19951040391677,"PACS100",100,0.0259763,0.00230515,15.5906,292.25410246425474,1.9503381477726547
1342243718,"* c Aql",61.19951040391677,"PACS70",70,0.0322699,0.00471116,19.6807,292.25410246425474,1.9503381477726547
1342243057,"HD 191089",50.13536548681439,"PACS100",100,0.426934,0.00152597,31.0909,302.27188569456024,-26.224263082425363
1342243057,"HD 191089",50.13536548681439,"PACS70",70,0.563414,0.00309803,,302.27188569456024,-26.224263082425363
1342247332,"HD 191174",79.1765637371338,"PACS100",100,0.026713,0.00142087,11.0276,301.18551039468235,63.89033132708789
1342247332,"HD 191174",79.1765637371338,"PACS70",70,0.0318732,0.00289271,,301.18551039468235,63.89033132708789
1342231684,"HD 192263",19.677292404565133,"PACS100",100,0.0241943,0.00248452,,303.4991495504476,-0.8660151388487639
1342231684,"HD 192263",19.677292404565133,"PACS70",70,0.0265441,0.00505816,10.0298,303.4991495504476,-0.8660151388487639
1342253511,"* rho Aql",45.97701149425287,"PACS100",100,0.20607,0.00476991,20.365,303.5694497947228,15.19781111592092
1342253511,"* rho Aql",45.97701149425287,"PACS70",70,0.200148,0.00969196,,303.5694497947228,15.19781111592092
1342243053,"HD 192758",67.20430107526882,"PACS100",100,0.305676,0.00135381,27.153,304.5659866753655,-42.86027846971879
1342243053,"HD 192758",67.20430107526882,"PACS70",70,0.315332,0.00276112,,304.5659866753655,-42.86027846971879
1342232492,"* phi01 Pav",27.793218454697055,"PACS100",100,0.613012,0.00939304,32.4548,308.8956838021663,-60.5823697467431
1342232492,"* phi01 Pav",27.793218454697055,"PACS70",70,0.616329,0.0191436,31.6185,308.8956838021663,-60.5823697467431
1342243771,"* iot Del",57.93742757821552,"PACS100",100,0.0482746,0.00288304,20.4718,309.4548014356919,11.377645247406702
1342243771,"* iot Del",57.93742757821552,"PACS70",70,0.0642094,0.00586002,,309.4548014356919,11.377645247406702
1342232490,"HD 198160",73.99897881409237,"PACS100",100,0.0342877,0.00135583,15.6175,312.91104128665154,-62.4294858988435
1342232490,"HD 198160",73.99897881409237,"PACS70",70,0.0537562,0.00275204,,312.91104128665154,-62.4294858988435
1342219397,"HD 202206",45.33091568449683,"PACS100",100,0.0369557,0.00104072,25.2118,318.74057050576897,-20.78958957463136
1342219397,"HD 202206",45.33091568449683,"PACS70",70,0.0341391,0.00211149,14.9222,318.74057050576897,-20.78958957463136
1342219397,"HD 202206",45.33091568449683,"PACS100",100,0.0369557,0.00104072,25.2118,318.74056470014114,-20.789606241159213
1342219397,"HD 202206",45.33091568449683,"PACS70",70,0.0341391,0.00211149,14.9222,318.74056470014114,-20.789606241159213
1342270782,"HD 206893",38.34355828220859,"PACS100",100,0.348389,0.00230917,,326.34162944605526,-12.783352140740737
1342270782,"HD 206893",38.34355828220859,"PACS70",70,0.284262,0.00468617,29.7145,326.34162944605526,-12.783352140740737
1342245666,"* tau01 Aqr",108.87434811484066,"PACS100",100,0.0155114,0.00204634,13.8763,341.9283146733968,-14.056459373508728
1342245666,"* tau01 Aqr",108.87434811484066,"PACS70",70,0.0254817,0.00413722,,341.9283146733968,-14.056459373508728
1342237454,"HD 21997",68.30601092896174,"PACS100",100,0.657995,0.00135866,32.5908,52.97373001709515,-25.61419992117897
1342237454,"HD 21997",68.30601092896174,"PACS70",70,0.677621,0.00277893,32.4974,52.97373001709515,-25.61419992117897
1342246766,"* kap Psc",47.05882352941177,"PACS100",100,0.0185454,0.00404795,,351.73345004450783,1.2552806041634879
1342246766,"* kap Psc",47.05882352941177,"PACS70",70,0.0317812,0.00828006,19.7332,351.73345004450783,1.2552806041634879
1342223973,"* 15 And",80.32128514056225,"PACS100",100,0.0254133,0.00298435,17.4588,353.65632563638655,40.23629010192562
1342223973,"* 15 And",80.32128514056225,"PACS70",70,0.0366784,0.00609115,,353.65632563638655,40.23629010192562
1342259264,"HD 221853",62.93266205160478,"PACS100",100,0.205296,0.00113983,35.9855,353.90087062103026,8.382470892451375
1342259264,"HD 221853",62.93266205160478,"PACS70",70,0.263546,0.00231234,,353.90087062103026,8.382470892451375
1342238832,"HD 23514",136.986301369863,"PACS100",100,0.00466409,0.000199757,6.17299,56.66004029360791,22.919630510376663
1342238832,"HD 23514",136.986301369863,"PACS70",70,0.00901677,0.000405413,7.60003,56.66004029360791,22.919630510376663
1342224850,"* c Eri",29.429075927015894,"PACS100",100,0.0129396,0.00595692,4.28003,69.40069413976097,-2.473755088588552
1342224850,"* c Eri",29.429075927015894,"PACS70",70,0.0233312,0.0121282,2.52993,69.40069413976097,-2.473755088588552
1342242078,"V* EX Eri",56.17977528089887,"PACS100",100,0.0431286,0.00211514,9.76357,71.60727030221042,-28.087386366320743
1342242078,"V* EX Eri",56.17977528089887,"PACS70",70,0.0536074,0.00430601,10.765,71.60727030221042,-28.087386366320743
1342241872,"* pi.01 Ori",35.66333808844508,"PACS100",100,0.357356,0.00666012,24.6768,73.72401342627332,10.150393960431204
1342241872,"* pi.01 Ori",35.66333808844508,"PACS70",70,0.370498,0.0135528,,73.72401342627332,10.150393960431204
1342269272,"HD 33636",29.656957967193474,"PACS100",100,0.0393605,0.00234826,8.70062,77.94421225256966,4.403028361492784
1342269272,"HD 33636",29.656957967193474,"PACS70",70,0.038844,0.00476222,,77.94421225256966,4.403028361492784
1342270951,"HD 3670",77.1604938271605,"PACS100",100,0.125847,0.000593557,27.0059,9.736641189009179,-52.534375177774386
1342270951,"HD 3670",77.1604938271605,"PACS70",70,0.115073,0.00120693,,9.736641189009179,-52.534375177774386
1342268996,"HD 50554",30.684258975145745,"PACS100",100,0.0352575,0.00267175,18.4692,103.67829671340972,24.24519928149369
1342268996,"HD 50554",30.684258975145745,"PACS70",70,0.0419464,0.0054186,22.24,103.67829671340972,24.24519928149369
1342233376,"HD 50571",33.636057854019505,"PACS100",100,0.203443,0.00386108,36.9543,102.50426189674575,-60.24878282666402
1342233376,"HD 50571",33.636057854019505,"PACS70",70,0.166019,0.00784997,35.3751,102.50426189674575,-60.24878282666402
1342269258,"HD 52265",29.797377830750893,"PACS100",100,0.0290361,0.00412491,9.0618,105.0747179948784,-5.366864629626239
